Text,Label
صفحه نمایش بزرگی داره و لمسی بودن صفحه اش هم خیلی به کار میاد بخصوص وقتی که بخواهید روی هر نقطه از تصویر فوکوس کنید با لمس اون نقطه فوکوس انجام میشه .,1
دوربین هایی مثل ، و .,0
قیمت عالی برای این سطح امکانات لذت اسمارت فون رو درک میکنید,2
با وجود اینکه دقت بالا ، نقش مهمی در کیفیت صفحه نمایش بازی می کند ، تکنولوژی های دیگر استفاده شده در صفحه نمایش باعث شده است که کیفیت صفحه نمایش این لپ تاپ ، با اختلاف زیاد از تمام لپ تاپ های موجود در دنیا تا به این تاریخ بیشتر شود .,1
به جرات میگم با سونی قابل مقایسه نیست !,0
واقعا عالی و بی رقیب در این قیمت,2
اصل و بنای طراحی اپل روی راحت ترین و ساده ترین شکل ممکن است .,0
که اگه چند ساعت با گوشی کار کنید متوجه میشید که خیلی راحت میشه از مشکلش چشم پوشی کرد .,0
اصلی ترین تغییر ایجاد شده در سیستم عامل ویندوز فون نسبت به نسخه های پیشین ، منوی است که قابلیت های شخصی سازی جدیدی به آن اضافه شده است .,1
من شهریور خریدم .,0
من از این سایت دوربینو خریداری کردم این دوربین زوم بسیار بالا و قوی داره ولی متاسفانه تراکم پیکسلیش پایینه,-1
یه ساله خریدم خیلی ضعیف است بازی هم که چی بگم هیچ کدوم رو باز نمیکنه,-2
در آخر از خواننده عزیز کمال تشکر رو دارم و همچنین از دیجی کالا به خاطر محیطی که ایجاد کرده .,1
سلام من این دوربین رو تیرماه از همین سایت خریدم .,0
نسبت به تغییرات مهمی نکرده .,0
و حد فاصله در ماکرو که در نیکون میباشد ، نیکون قابلیت عکاسی پانوروما و میباشد ، که کنون فاقد این امر است .,0
خود شرکت هم در یه مقاله ای گفته بود که باید به برق ارت دار وصل بشه و این نوسان از طریق خروجی ارت حل میشه .,0
دوربین فیلم برداری مدل از مدل های سری است که اولین دوربین های فیلم برداری مبتنی بر هارد را عرضه کرده است .,0
من این دوربین رو خریدم کیفیت فیلم برداریش عالیه عکاسی باهاش واقعا لذت بخشه به نسبت قیمتش فوق العادست,2
برخی برنامه های پیش فرض روی گوشی کارا نیستند و باید دنبال جایگزین برای آنها بگردید .,-1
دوستان به این نکته دقت کنید که این مدل گوشی خدمات پس از فروش خیلی ضعیفی داره و قطعات این برندها هنوز وارد بازار نشده به همین علت ارزونتر از مدل های مشابه مثل سامسونگ و نوکیا و غیره هست,-2
در اطراف گوشی خبری از دکمه های صدا و شاتر دوربین و .,0
کیفیت فیلم برداری این دوربین نیز و با سرعت فریم بر ثانیه می باشد .,0
سفارش دادم زیاد بررسی کردم تا تصمیم گرفتم بخرم دستم برسه میام نقد میکنم,0
رام های غیر رسمی کامل اندروید . برای این گوشی اومده که واقعا گوشی رو معرکه میکنه .,1
البته خبری از پورت نیست ولی به هر صورت وجود چنین امکان فیلم برداری برای دوربینی در این رده ی قیمت واقعا خوب است .,1
ارتقا فلاش دوربین به فلاش هوشمند با قابلیت تنظیم نور تا سطح مختلف با استفاده از فاصله دوربین تا سوژه . صفحه نمایش از نوع که امتحانش رو در پس داد و سایز اینچ که هم نوع صفحه نمایش یک ورژن بهتر شده و هم سایزش اینچ افزایش داشته .,1
این دقیقا کاریست که توسط ها انجام می گیرد ، آن ها دنیای شیرینی دارند و در قاموس آن ها چیزی به نام نمی شود وجود ندارد اگر و فقط اگر متن بازی در این میان موجود باشد !,0
اما در مجموع ، صفحه نمایش نیز عملکرد مناسبی را داراست .,1
اینچی لپ تاپ دارد اکس باکس از هاردهایی شبیه همان هارد های لپ تاپ ولی با تغییر ظاهری و ساخت مایکروسافت را استفاده می کند .,0
میشه اینو خرید و تمام برنامه ها رو با این انجام داد و برای مکالمه یک گوشی خیلی ارزان قیمت خرید واقعا یک دستگاه بی نظیره و خیلی زیباتر از خود ایفون هست .,2
در ضمن سامسونگ در لیست محصولات آپدیت به اندروید . قرار داده و این مشکل به کلی حل میشه ضمنا با قابلیت های تازه افزوده شده گوگل به اندروید تازه و همچنین بهینه شدن تاچ ویز دیگه هنگام روشن کردن این گوشی باید انتظار سرعت فوق العاده ای ازش داشته باشید .,1
همانند عکس های گرفته شده ، کیفیت فیلمبرداری این گوشی نیز بسیار خوب و رضایت بخش است .,2
دوربین مکالمه ویدیویی نداره .,-1
ضبط ویدیوها در کامپرشن صورت می گیرد که کیفیت فوق العاده بالایی را ارا ه می کند .,2
گیگابایت از فضای این هارددیسک برای کاربر قابل استفاده است ، زیرا حدود گیگابایت از فضای این هارددیسک توسط نرم افزار و امکانات جانبی موجود در کنسول استفاده شده است .,0
